category,review_full_content_0,review_full_content_1,pos_review_title,pos_review_content,itemnumber,neg_review_content,maker,neg_review_title
"Dog,Food,Wet Food",,,Love This Product!,Wonderful supplement.  My puppies love it and I love giving them such a quality food.  It keeps their digestion running smoothly and that's a win win for us all.,59463,"I sent a case of this food to my son’s dog for Christmas. I live in Illinois and they live in Maryland. Adam said “Bacon” has never eaten better in his entire life. He doesn’t get it every day - every other day or so, mixed with his dry food. Thank you!!!",By PetKind,This product my son’s dog loves!
"Dog,Food,Wet Food",,,They had great poop after eating this food,Dogs loved it like it was a treat! Usually cook fresh but now i have this food,51107,"My dog loves Chewy, he even knows the boxes when they
come to us super fast. He has tried about 25 middle to high
priced dog foods and has loved them all. But he wouldn't even
taste this one,  Duke does not recommend.",By Precise Holistic Complete,Dog didn't like
"Dog,Food,Wet Food",,,Thank God for Chewy,my doggie has health issues and this is one of a few foods she can tolerate. can't find it anywhere else. pet stores here stopped carrying it. thank God for Chewy,76685,When I saw BB 27 Aug. 2017.  I was not happy. It is September now. and I bought it as a case.,By Wellness,disappointment
"Dog,Food,Wet Food",,,Poultry free,"One of my 9 rescues requires poultry free food .he's also a very picky eater . I've tried the high priced food and he wouldn't eat it . At this price I can afford to feed all six of my bullies a no grain , poultry free food . It also makes a great mixer with their kibble .",79617,Sadly my baby did not like it at all. He wouldn't even smell it twice. Therefore I would not buy again :/,By Triumph,To Good To Be True
"Dog,Food,Wet Food","I started using this food when one dog gained weight after a fractured knee and ligament tears.  She needed to have high quality food but keep weight off to help heal after surgery.  She loves the food, and I started feeding it to my outdoor dog, too, and now she looks shinier and never leaves food in her dish.  I should probably try to feed this to my cats more.  They have liked it when I give them some.  I've tried many of the all meat varieties.  For the dog who needs to keep any extra weight off her joints, I add green beans as a low carb filler.",,my dogs and cats love this food,"I started using this food when one dog gained weight after a fractured knee and ligament tears.  She needed to have high quality food but keep weight off to help heal after surgery.  She loves the food, and I started feeding it to my outdoor dog, too, and now she looks shinier and never leaves food in",59824,My cat is a Bengal... for some reason he does not like this food..,By Evanger's,Cat doesn't like it
"Dog,Food,Wet Food",I adopted a German Shepherd with serious health problems including hip dysplasia and luxating patellas. When he got here he was covered in scabs and very little hair. I put him on Barking at the Moon dry kibble and a can of the soft. He bounced back within 3 months. I have been using Solid Gold for nearly 30 years and I have dogs that live well into their 20's. The only con I can find is they keep raising the prices for less and less food. I have been researching dog foods and may have to switch if they keep getting more greedy!,,Solid Gold is awesome dog food,I adopted a German Shepherd with serious health problems including hip dysplasia and luxating patellas. When he got here he was covered in scabs and very little hair. I put him on Barking at the Moon dry kibble and a can of the soft. He bounced back within 3 months. I have been using Solid Gold for nearly,86565,"when solid gold changed the label-whitefish was added to ingredients. the calorie count went from 582 to 406! I noticed the texture is softer (more liquid) I still believe its quality food, but I have to find something with higher calories for my skinny girl.",By Solid Gold,CHANGED IT!
"Dog,Food,Wet Food",,,My pups love this!!!,"Grain free, Organic and easy to digest!!! 
My pups love the beef sausage, beef tripes and the venison.",65682,"I was looking for a wet food my babies loved, but this was not it.",By Castor & Pollux,"Great quailty but, my babies won't eat it."
"Dog,Food,Wet Food","My two German Shepherds, Zach and Ziva, love Dave's grain free canned food and I love that it is very healthy and doesn't break the bank! It is the perfect consistency to mix with dry food as a topper. It causes no stomach upset either. I do wish that Dave's would remove carrageenan from all its canned foods. This one does not have it.",,Zach and Ziva love Dave's!,"My two German Shepherds, Zach and Ziva, love Dave's grain free canned food and I love that it is very healthy and doesn't break the bank! It is the perfect consistency to mix with dry food as a topper. It causes no stomach upset either. I do wish that Dave's would remove carrageenan from all its canned",136572,My dogs wouldn't touch it and I bought the turkey bacon and pork. I'll be donating this dog food to a shelter.,By Dave's Pet Food,My Chihuahuas wouldn't touch it and I bought the turkey bacon and pork. I'll be donating this dog food to a shelter.
"Dog,Food,Wet Food","Our kitchen and living area is on the 2nd floor.  I started feeding my 2 dogs separately when my sweet George's hips could no longer climb stairs.  So, Kady is upstairs and gets her dinner with her biscuit, for desert, on the side.  As I head downstairs to feed George, she would always gobble up her biscuit first.  Now, with Newman's Own Premium Stew, she eats her dinner first!  In our house this is a rave review.  You can see the real chunks of meat and veggies.  If you're concerned the chunks might be too big, they break apart easily just like your own crock pot roast stew.  The coloring is not the same caramel, glossy color like the label photo~smh~advertising.  But, the food smells good and I feel good serving my fur kids grass fed beef.  Minus 1 star because it's not organic like Newman's Own other canned dog foods.",,Kady eats this before her desert!,"Our kitchen and living area is on the 2nd floor.  I started feeding my 2 dogs separately when my sweet George's hips could no longer climb stairs.  So, Kady is upstairs and gets her dinner with her biscuit, for desert, on the side.  As I head downstairs to feed George, she would always gobble up her ",108329,"MON. 10-2-2017   11:31 A.M.  I RATED THIS 1 STAR BECAUSE EVERY CAN HAD ONE SIDE OF SOLIDIFIED FAT---SO HARD I THOUGHT IT WAS PLASTIC (ALSO IN NEWMAN'S ORGANIC BEEF CANS).  I WILL NOT ORDER ANY NEWMAN'S DOG FOOD AGAIN.    I LOVE CHEWY.COM, THOUGH.    
THANKS,  CAT",By Newman's Own Organics,NO I DO NOT RECOMMEND THIS DOG FOOD !
"Dog,Food,Wet Food",,,Dogs Can't Get Enough,"My two dogs LOVE this fish food best of all the Avoderm flavors available. I like that it's a chunky stew cause you can see the carrots & peas. I do mash it a bit cause my guys are small (silky Terrier & Chi/Russel mix) but, no matter what form it's in, they can't get it down fast enough!",65249,I have 2 dogs 1 is 6 and 1 is 5months. Both dogs do not care for this at all. Which is shocking since they love all the other flavors. They won't eat it at all. I donated the rest that I had to a shelter.,By AvoDerm,Dog didn't like.
"Dog,Food,Wet Food",,,Wellness can food,"My 9 yr old yorkie has been eating this all his life.  Great price and convenient shipping,",87687,"I know this is an excellent product per the label, but my 6 month old puppy is not interested, so I would not purchase it again. I am mixing it with real, boiled chicken because I hate to throw it away and everyone I know who has dogs, don't feed canned to their dogs.",By Wellness,Seems too bland
"Dog,Food,Wet Food",,,Great Food,I like the Wild Calling brand in general but the Duck is probably my favorite in consistency. I try to alternate this with other varieties of W.C.,77368,"I ordered the cow and duck. Our dog loved the cow, but wanted nothing to do with duck. Finicky?.",By Wild Calling,"First, check with your dog"
"Dog,Food,Wet Food",,,"Real Food, Real Ingredients",My dog Star loves this food and I love that I can see all the meat and veggies.,86951,"Instead of a stew consistency, this food is made up of balls of beef sausage .  My dog seems to like it ok , I just expected it to be more stewy.",By Merrick,Not what I expected
"Dog,Food,Wet Food","I purchased this to give my dog a variety of food. I also feed her the duck, fish and beef of Wild Calling.  I found the consistency of this food to be almost identical to the beef. It is extremely smooth mousse but firm.  I put my food in the refrigerator because I think it helps the consistency.  The duck is looser but not as smooth. The fish is very loose.",,Nice Consistency,"I purchased this to give my dog a variety of food. I also feed her the duck, fish and beef of Wild Calling.  I found the consistency of this food to be almost identical to the beef. It is extremely smooth mousse but firm.  I put my food in the refrigerator because I think it helps the consistency.  The",77360,Agree with review below.  The formula changed and my dog does not like the food as much as before.  Color and consistency looks terrible as noted in the picture from a previous post.  I hope they go back to the old formula.,By Wild Calling,Bad Formula Change
"Dog,Food,Wet Food",,,Happy to have found a replacement salmon food!,She loved this food the first time I fed it to her!! Nature's Recipe discontinued the tuna and ocean fish flavor and am so happy to find this product. She has allergies and can only eat salmon or any other fish products. I love the texture and you can definitely see the salmon chunks!!,49137,"Of the three flavors I ordered of Tiki Dog, this one is the stinkiest and the one that my dog doesn't eat immediately. (in 2.2 seconds) He likes it which is important, but I will not be re-ordering this flavor, because it is so smelly. Regardless of how much he likes it.",By Tiki Dog,Stinky Food!
"Dog,Food,Wet Food",,,Best food I've tried,"I have 2 rescue terriers. 1 has diabetes and the other severe allergies.  After many failed attempts, this is the food that they can both eat and LOVE.  it's been such a relief to discover Nutrisca!",50942,My dog will not eat it!!! I tried and tried. Sooooo disapointed.,By Nutrisca,What to do with this big bag????
"Dog,Food,Wet Food","I have heard great reviews about this product. I had it for a foster dog last year and he loved it, but my own will not eat it. They are so picky and I have tried hundreds of brand name dog food. I feed the Chihuahua's on the horse who live behind me, otherwise, I would just be throwing money away. BTW, the farm dogs love everything and come everyday around 3:30 to see what they are getting. Yet my own Chi and yorkies hate everything. I am at my wits end.",,12 year cockspoo LOVES this!,"I have tried many, many different types of dog food over the years. Chloe is very picky about what she will eat. She likes several Weruva  products but not like this one . She devours it and licks her plate clean! So relieved to find a high quality, healthy, lower fat product she loves",55590,"I have heard great reviews about this product. I had it for a foster dog last year and he loved it, but my own will not eat it. They are so picky and I have tried hundreds of brand name dog food. I feed the Chihuahua's on the horse who live behind me, otherwise, I would just be throwing money away. BTW",By Weruva,My dogs are just too picky
"Dog,Food,Wet Food","I have a 13 y.o. Beagle with IBS and 7 m.o. Chihuahua mix rescued puppy with tendency to diarrhea. I cannot tell you how many different brands and flavors I have tried. None of them agreed with my dogs stomachs and were liked by them as much as Lamburgini! They both are crazy about this food, lick their plates squicky clean, then check each other's plates, floor, and walls for splutter just in case!
But the best of all, my dogs have very rarely stomach upset nowadays. Surely, I give them their regular digestive enzymes and probiotics as I always did, but it didn't do much with other foods. Now I am almost worry free, and my ""furry family"" is happy!",,My dogs FAVORITE!,"I have a 13 y.o. Beagle with IBS and 7 m.o. Chihuahua mix rescued puppy with tendency to diarrhea. I cannot tell you how many different brands and flavors I have tried. None of them agreed with my dogs stomachs and were liked by them as much as Lamburgini! They both are crazy about this food, lick their",91024,"My Chihuahua turned up his nose on this one, refusing to eat it. He loves the other Weruva wet food, but this one got a ""paws down"" vote, I am sorry to say.",By Weruva,Not too tasty!
"Dog,Food,Wet Food",,,Perks up even picky eaters !,"My  dog is very picky and wants only human food, but topping his regular dog food with Evanger's Buffalo seems to stimulate his appetite and he eats it readily along with his regular food. It's
great !!",52615,This food looked odd. It was oily almost like mineral oil was added but not mixed. None of my 4 cats would touch it and immediately walked away. I gave the rest of the cans to a friend who rescues dogs and she said the dogs liked it.,By Evanger's,cats hated it
"Dog,Food,Wet Food","I love the idea of this food... I really want to love this food. It's organic, it's sustainably vegan with a nice range of supplements, my dog seems to like it. It's just that, it's not user-friendly; it's entirely too dry in that it seems to fling out when I try spooning it out of the can. I had been feeding my rescue pup canned Halo Vegan Formula and I loved it's consistent moisture content and it's ease of spooning out, I just wanted to try something that was also organic because that's important to me. This is absolutely one of those Love/Hate relationships... Any advice/tips from the company or anyone at all would be awesome!",,Pups love PetGuard,My dogs love this food. I have a Pitbull mix that's a vegetarian and she loves this food.,52560,"I love the idea of this food... I really want to love this food. It's organic, it's sustainably vegan with a nice range of supplements, my dog seems to like it. It's just that, it's not user-friendly; it's entirely too dry in that it seems to fling out when I try spooning it out of the can. I had been",By PetGuard,I want to love it...
"Dog,Food,Wet Food",,,"So good, so tasty",Cubby loves this meal and I do too because it is so easy to keep and serve. I'll be trying others in this line of pouches.,91010,My pups don't really enjoy this.  they will only eat this if I don't give them anything else.,By Weruva,It is  so so
"Dog,Food,Wet Food",,,Great wet food,I really like the 5oz cans of this for my dogs. They love a little something mixed into their dry food so I split one small can amongst their 3 bowls of kibble and they now always gobble up their food instead of leaving it there for hours.,79634,"Fur baby Yorkie who normally very picky, ate it up, Fur baby Toy Fox Terrier sniffed it then wouldn't touch it, normally he will eat any kind of wet food.   It doesn't have a bad odor,  I won't be ordering it again.",By Triumph,"The Picky one likes it, the other doesn't."
"Dog,Food,Wet Food","Due to my dog's mainly yeast triggered itching, was looking for a non- kibble gf 1 ingredient food with a low fat percentage. This Canine Caviar Goat fits that bill better than anything else I found. I've noticed after just a week without any yeast-feeding potatoes, she's scratching much less already! 5% fat is still a bit high for her, as she gains weight very easily. I have to give her a bit less than recommended for her weight. I add a nice helping of a mixture of fresh ground organic vegetables to each meal. Also I add the Holistic Blend vitamins and minerals sold here @ Chewy. She loves her food!! I highly recommend this product. Btw, I froze about 1/3 of the 2nd can in a freezer bag. I'm using it now, and it seems fine. Now I won't have to worry about the last of the Can going bad in the fridge.","I got this due to the short ingredient list and the fact that goat is usually low in fat.  I've fed them goat products in the past and their raw goat food is one of their favorites.  They weren't crazy about this.  They will eat it, but they aren't overly excited  I also had a couple of dented cans in my order, which was a bummer.",My chihuahua loves it!,"Due to my dog's mainly yeast triggered itching, was looking for a non- kibble gf 1 ingredient food with a low fat percentage. This Canine Caviar Goat fits that bill better than anything else I found. I've noticed after just a week without any yeast-feeding potatoes, she's scratching much less already",108518,"I got this due to the short ingredient list and the fact that goat is usually low in fat.  I've fed them goat products in the past and their raw goat food is one of their favorites.  They weren't crazy about this.  They will eat it, but they aren't overly excited  I also had a couple of dented cans in",By Canine Caviar,Good Limited Food
"Dog,Food,Wet Food",,,"Oops, what went wrong?!",Love this product and would have given you 5 stars but for so many damaged cans. I was surprised to find over a quarter of the case were badly squished. Have sent photos to Customer Service.,71336,my dog did not like it at all I had to throw it out,By Health Extension,it did not have great features
"Dog,Food,Wet Food","I mostly feed this to my cats. They are older and one has too many digestive problems with other cat foods, I had to take them off of Blue Buffalo. I still feed them kibble (Merrick) for vitamin and mineral supplement. My dog has a spoonful on top of her food, she eats that with her Blue Buffalo as a treat.",,My cats and bichon frise love this!,"I mostly feed this to my cats. They are older and one has too many digestive problems with other cat foods, I had to take them off of Blue Buffalo. I still feed them kibble (Merrick) for vitamin and mineral supplement. My dog has a spoonful on top of her food, she eats that with her Blue Buffalo as a",47323,My cat is sickly so we try to buy him the healthiest food but he is so picky he refuses to eat it.,By Evanger's,Cat won't eat it.
"Dog,Food,Wet Food","The French rabbits are one of his favorite flavors. The consistency of the product is itself good. 

 However, there is a substantial amount of liquid included with the meat. When you drain it through cheesecloth and press it as you would cheese. You definitely are not getting that 13.2 ounces of product. 

 I appreciate you have to add liquid to the cooking process but that is ridiculous considering the cost. 

 Why am I staying with Instinct? Because I think it's a good  all around product for our dog.","My puppy loves this stuff but it gives him mucousy poo. I don't love the company. Ask them where they source vitamins and minerals from and they will tell you basically every continent in the world but for Africa. That means China. Rabbits are sourced from France ... At least that was the case when I asked, and that gives me some confidence, but given that my dog can't tolerate the stuff, my search for a wet he loves continues.",He does like the taste.,"The French rabbits are one of his favorite flavors. The consistency of the product is itself good. 

 However, there is a substantial amount of liquid included with the meat. When you drain it through cheesecloth and press it as you would cheese. You definitely are not getting that 13.2 ounces of product",120822,My puppy loves this stuff but it gives him mucousy poo. I don't love the company. Ask them where they source vitamins and minerals from and they will tell you basically every continent in the world but for Africa. That means China. Rabbits are sourced from France ... At least that was the case when I,By Instinct,Too rich
"Dog,Food,Wet Food","My pups luv Ziwipeak!! The ingredients are of the highest quality!! Everything fresh, no by products or undesirable ingredients like carrageenan or tripolyphosphates just to name a few!! BPA free cans!! Won't feed my pups any other canned food!! It is a great addition to their rotational diet of kibble and raw!! It is expensive but only the best for my pups!! Really luv Ziwipeak for my beloved furry family!!",,Best Wet Dog Food,"My pups luv Ziwipeak!! The ingredients are of the highest quality!! Everything fresh, no by products or undesirable ingredients like carrageenan or tripolyphosphates just to name a few!! BPA free cans!! Won't feed my pups any other canned food!! It is a great addition to their rotational diet of kibble",114612,When I look at the ingredients listed on the can the first ingredient is venison broth. Chewy.com says it's venison meat. Also venison heart is absent from the can whereas chewy lists heart in the ingredients. Has the formula recently changed?,By Ziwi,"Confused, the listed ingredients on the website are different than on the can"
"Dog,Food,Wet Food","I love this company, no long list of ingredients on the label that don't survive the cooking process. I supplement their raw diet with this and their kibble Just for my ease of meal prep. Dogs love it so much they would open th can if they could. My Shepard has severe food allergies and this food is not a problem.",,Real Food for Dogs,"I love this company, no long list of ingredients on the label that don't survive the cooking process. I supplement their raw diet with this and their kibble Just for my ease of meal prep. Dogs love it so much they would open th can if they could. My Shepard has severe food allergies and this food is ",83375,"The ingredients look fantastic. The problem is the packaging. Didn't even want to try feeding this to my cat after noticing very quickly that can after can after can shows signs of RUST.

Two paws down.",By Wysong,Rusty cans? No way!
"Dog,Food,Wet Food","I was very disappointed that the cans need to be opened with a can opener. Prior to this purchase, I was buying the cans at my local pet food store and the lids pulled off. I am not sure I will purchase from here again. I feel the description of the item should have mentioned the can lids not being able to be pulled open.",,Good food for my senior dogs,"My picky seniors like Dave's food, and especially the chicken & rice recipe.  I'm glad I discovered this line of food at Chewy's.",66593,"I was very disappointed that the cans need to be opened with a can opener. Prior to this purchase, I was buying the cans at my local pet food store and the lids pulled off. I am not sure I will purchase from here again. I feel the description of the item should have mentioned the can lids not being able",By Dave's Pet Food,No pull off lid
"Dog,Food,Wet Food",,,"Dogs liked it, Mary","Dogs liked the change, they like something different sometimes & this was like a treat for them. I usually use the Chicken,***** Mashed Potatoes & Gravy are good but you wouldn't want them every day after a while. Huh!!!!! ?",71319,"Love the actual product, my dogs both seem to enjoy the taste and consistency of this food but sadly all the cans that were on outside corners of box came so dented that was almost impossible to even open cans",By Health Extension,Arrived dented
"Dog,Food,Wet Food",,,Meatballs for pills,This is the only product that camouflages my sick dog's pills. Unlike cheese or pill pockets she does not tire of them so we do not have to force them down. Makes the process much more pleasant for both of us. 4 months and counting!!,50773,"Evangers makes great dog food. However the cans were rusted, dented, and looked terrible. There were even mouse droppings on some of the lids. Unfortunately I will not be purchasing this food again due to this issue.",By Evanger's,"Great food, terrible packaging condition"
"Dog,Food,Wet Food",,,Convenient and no leftovers,"The container is easy to open, use and dispose of and my dog simply loves this food--no leftovers ever.",98911,"My maltesse tea cup babies are very picky. The fact that for the first time EVER they eat it was such a relief. Maybe they just no not like lamb (like their mother). I will try next time the ""Itsy Bitsy Beef "" I will let you know how it goes.",By Merrick,They eat it. Can not say they love it.
"Dog,Food,Wet Food",,,Halo Dog Food,My dog loves the Halo products and it is healthy for her.,77040,"I was stunned that both of my dogs hated this food. They wouldn't even take a bite! My Chi just licked it once and walked away. Usually Halo is a bit hit, but not this flavor. Expensive fail for sure! Very disappointed they wouldn't even taste it.",By Halo,Not one bite
"Dog,Food,Wet Food",Tried this food based on all of the great reviews. Opened the first can and there was a large glob of greenish slime in the can. Since it wasn't on the perimeter I'm unsure if it was fat around the edges or something else but based on the consistency I wasn't going to try to guess and threw the can away. I'm not opening the other cans to find out if it was a bad cam or if that's the way the food is. In any case I won't be feeding this to my dogs.,,Old man food,Started my 16yr old Mini Schnauzer a few weeks ago. He really likes it and I mix it with the same brand of dry food. Got this to see if it would help him urinate less and with ease. So far so good.,76638,Tried this food based on all of the great reviews. Opened the first can and there was a large glob of greenish slime in the can. Since it wasn't on the perimeter I'm unsure if it was fat around the edges or something else but based on the consistency I wasn't going to try to guess and threw the can away,By Holistic Select,Will not buy again
"Dog,Food,Wet Food","This food is a rich hearty stew with mostly meat and veggies, not so much gravy, unlike like the other stews we have tried. It does not smell bad! My dog loved it at first as a topper to his dry food, but refused to eat the second shipment we received. Not sure what changed but we have moved on to a more appetizing food. I am disappointed but will donate the rest to a shelter.",,Great product!,What I like most about this product is that its a stew. Other canned foods look and smell disgusting. This one you can actually see the chunks of meat and all of the vegetables.,89217,"This food is a rich hearty stew with mostly meat and veggies, not so much gravy, unlike like the other stews we have tried. It does not smell bad! My dog loved it at first as a topper to his dry food, but refused to eat the second shipment we received. Not sure what changed but we have moved on to a ",By AvoDerm,Was great at first!
"Dog,Food,Wet Food","I have purchased Wild Calling canned food in the past and my dogs loved it. Great quality food. This is the first time purchasing pork flavor. The first case I received, the consistency was complete liquid. Chewy so graciously sent out a replacement case right away. That second case was almost as bad; almost totally liquid. Both cases I could have poured the food out of the can like soup. I've bought the chicken before and the consistency was fine, like normal dog food pate.",,Outstanding and Consistent Product,"My pit-mix loves this food. She had been on Fromm for several years. When Fromm discontinued working with Chewy, we gave this a try and no longer look for Fromm products.",77358,"I have purchased Wild Calling canned food in the past and my dogs loved it. Great quality food. This is the first time purchasing pork flavor. The first case I received, the consistency was complete liquid. Chewy so graciously sent out a replacement case right away. That second case was almost as bad",By Wild Calling,Soupy consistency
"Dog,Food,Wet Food","Mom has fed dry Nutro Ultra to her Chesapeake and Lab girls for several years with good results heath wise, and recently added a little of this canned to her Lab's diet after her Chessie passed away at age 13, and her Lab girl didn't want to eat. She has regained her appetite with the addition of the canned, and loves it. I give it 4 stars only because there are a little higher rated foods out there, but overall the Nutro Ultra has done well for them for years!","The 'chunks' in this canned food seem a mystery - not obviously meat (the ingredients suggest chicken but???) but the vegetables are obvious. The cans are tightly packed, with a minimum of gravy (we add water to mix with dry food) and a seemingly tomato base, although this is not evident from the list of ingredients. Our fussy dog won't eat it; the other two have no problem.",Purchased for my mother's lab..,"Mom has fed dry Nutro Ultra to her Chesapeake and Lab girls for several years with good results heath wise, and recently added a little of this canned to her Lab's diet after her Chessie passed away at age 13, and her Lab girl didn't want to eat. She has regained her appetite with the addition of the",48401,"The 'chunks' in this canned food seem a mystery - not obviously meat (the ingredients suggest chicken but???) but the vegetables are obvious. The cans are tightly packed, with a minimum of gravy (we add water to mix with dry food) and a seemingly tomato base, although this is not evident from the list",By Nutro Ultra,Not the best we've tried.
"Dog,Food,Wet Food",Just a warning.  I think wild calling is changing some of its formulas.  My dog use to love the Turkey Trot.  Now with the latest batch she won't even try it.  She is not a picky eater at all.  The same thing happened with the Salmon formula in the past.  She still loves the Bison formula.  I hope they don't change it.,,"Great product, great company",Chewy.com is a great place to buy food. Wild Calling dog food is a great product. I would highly recommend.,77364,Just a warning.  I think wild calling is changing some of its formulas.  My dog use to love the Turkey Trot.  Now with the latest batch she won't even try it.  She is not a picky eater at all.  The same thing happened with the Salmon formula in the past.  She still loves the Bison formula.  I hope they,By Wild Calling,Dog used to like it. Now won't touch it.
"Dog,Food,Wet Food","Chewy.Com has been wonderful so far getting the product I need for our dog. A lot of time the store I normally purchase only carries a certain amount, which therefore makes us have to make several trips then to get the amount. Also pricing is much better to. Thank you Chewy if I wouldn't see your ad I wouldn't of ever known about you. Much appreciated.","I was fooled. Technically it is chunky, but I was expecting whole muscle meat, which this is not. It is a ground product shaped into irregular size chunks, average 8 chunks per can. The rest is a gravy looking substance that my dog does enjoy. As for the ""Chunks"" he looks at them, then at me as to say ""Really, this is what your giving me?"" I'll try another brand for my dog.",Purchase of canned food.,"Chewy.Com has been wonderful so far getting the product I need for our dog. A lot of time the store I normally purchase only carries a certain amount, which therefore makes us have to make several trips then to get the amount. Also pricing is much better to. Thank you Chewy if I wouldn't see your ad ",94147,"I was fooled. Technically it is chunky, but I was expecting whole muscle meat, which this is not. It is a ground product shaped into irregular size chunks, average 8 chunks per can. The rest is a gravy looking substance that my dog does enjoy. As for the ""Chunks"" he looks at them, then at me as to say",By Merrick,Is it chunky? Kind of...
"Dog,Food,Wet Food",,,Good product,"We have been using Evander for several years now.  It was excellent, very pure.  I lowered the rating to a 4 due to the recent batches.  For about 4 months now, the fat in the can is excessive.  I know Lamb is high in fat but it never used to be in the cans like this",47325,"I was a bit concerned when I saw the 'look' of the food when I opened the first can, but it had been recommended on Dog Food Advisor. THEN shortly after I got the food I received a recall alter; not for the flavor I purchased but others in the product line. That's it for me; no more Evangers.",By Evanger's,Too Many Recalls
"Dog,Food,Wet Food","Having read the other reviews for this product, in particular, and Weruva, in general, I really, REALLY wanted to like this canned dog food. But, the long and the short of it is that only one of my 2 dogs likes it, and I am just not wow-ed by this product.

I really like that Weruva makes their products in facilities with human-grade standards. I really like that Weruva uses only wild-caught tuna and does not accept tuna from unlisted, unregistered fishing boats. And, as the other reviews, and Weruva itself, point out, you can see chunks of tuna meat in the product. It is not a homogenized mush, but similar to a human-grade soup. You see chunks of vegetables as well. It is much lower in fat than most canned dog foods (see nutritional analysis below). I very much like the fact that pumpkin is the chief vegetable ingredient (one of several), which is very nutritious and less problematic than potato for allergic dogs. And, to be fair, one of my two hyper-allergic dogs absolutely loves it!

So, what gives? Why do I not recommend this product and only give it a 3.0? Because you (and I) pay up to $10 more per case than the average premium canned dog food for a product that is less than 10% protein for all that, and the can is labeled ""Product of Thailand."" Over and above that, although there are indeed chunks of tuna in the product, there are not that many; most of the tuna is still in flakes. This is the first time that I have used a Weruva product. I also notice that I am writing this review a year later than 2 of the other 3 reviews. Perhaps the formulation/recipe for this product has changed in the meantime. I just don't know.

Here is the nutritional analysis: Crude Protein #min#: 8%; Crude Fat #min#: 1.4%; Crude Fiber #max#: 0.5%; moisture #max#: 85%; Ash #max#: 1.5%.

It just seems that a person can spend his/her money more sensibly than on an expensive product of only 8% protein that is a ""product of Thailand"" and which only one of my dogs loves.",,Our dog Mackenzie loves it!,"I know that this product is more expensive than most, but it has certainly been worth it. Mackenzie was very sick and not eating. I thought I'd try Weruva, as I feed it to my 2 cats. She dances when she sees it coming and licks the bowl clean! It is very high quality food.",55584,"Having read the other reviews for this product, in particular, and Weruva, in general, I really, REALLY wanted to like this canned dog food. But, the long and the short of it is that only one of my 2 dogs likes it, and I am just not wow-ed by this product.

I really like that Weruva makes their products",By Weruva,"Dogs 4.0, Mom 3.0"
"Dog,Food,Wet Food","I have one dog with acid reflux. I feed her half this and half of a regular beef canned food. This stopped her problem cold. My other dog will skip meals on occasion. Normally, that's not such a big deal for dogs - but when SHE skips a meal she gets sick and vomits up bile. The Green Bison Tripe ""cured"" her not eating. I feed this dog a tablespoon of the tripe on top of her regular food. Honestly, if your dog has any kind of digestive, eating issues - this stuff is magic! I am SO grateful for this food! And, yes, per every other review - it stinks.",,This stuff is magic!,"I have one dog with acid reflux. I feed her half this and half of a regular beef canned food. This stopped her problem cold. My other dog will skip meals on occasion. Normally, that's not such a big deal for dogs - but when SHE skips a meal she gets sick and vomits up bile. The Green Bison Tripe ""cured",71101,I am sorry but the dog food smelled so bad my dog wouldn't eat it. My family had me open the second can different flavor outside and my dog would not eat it either. But some dogs may like it and dogs with extreme food allergies it is great for them. Just not my dog.,By PetKind,tripett canned dog food
"Dog,Food,Wet Food","None of my 3 dogs liked this product. 
It is a very moist pâte most suitable for mixing with kibble.

Two of them will eventually eat it but don't like it.
The third totally refuses to eat it and will choose to go hungry every time it is presented for a meal. I usually mix it with a beef kibble ( or someimes chicken kibble ).
They really like the other Eagle Pack recipes - turkey and lamb.",,Good Stuff,This seems to be a really excellent product and doesn't give any nonsense about being grain free. Most dogs don't need a grain free food but it's the latest selling hype. Forget it. This is good stuff. Look online for independent reviews and you find good ones for this brand.,47190,"None of my 3 dogs liked this product. 
It is a very moist pâte most suitable for mixing with kibble.

Two of them will eventually eat it but don't like it.
The third totally refuses to eat it and will choose to go hungry every time it is presented for a meal. I usually mix it with a beef kibble (",By Eagle Pack,DOGS say Thumbs Down
"Dog,Food,Wet Food","All Natures Variety Instinct cans except the Venison formula have a lot of fluid in the can which is actually broth and very healthy. It's simply necessary to mix the food together before pouring it out of the can. We love the food because of that and because of the high quality ingredients. We rotate within all formulas and use it to mix with the Natures Variety Prairie kibble. Our dog loves it and although it's pricy it's well worth it. It's probably not affordable for everyone but if you can, buy it. We couldn't afford to only feed wet food but mix it with their high quality kibble and voilà. Picture of our healthy doodle added for cuteness!","NOTE - there are only 6 cans in a case of this food at a similar price to the old 12-can case!!!  Also, there is a large amount of liquid in the can and a smaller loaf of food.  My fault for not noticing there were only 6 cans, but at over $25, I just assumed it was the old 12 cans.  This is an EXCESSIVE price for canned food, especially since the can isn't actually full of food!!!!!",Instinct Wet Food,All Natures Variety Instinct cans except the Venison formula have a lot of fluid in the can which is actually broth and very healthy. It's simply necessary to mix the food together before pouring it out of the can. We love the food because of that and because of the high quality ingredients. We rotate,120821,"NOTE - there are only 6 cans in a case of this food at a similar price to the old 12-can case!!!  Also, there is a large amount of liquid in the can and a smaller loaf of food.  My fault for not noticing there were only 6 cans, but at over $25, I just assumed it was the old 12 cans.  This is an EXCESSIVE",By Instinct,Beware New Packaging
