category,review_full_content_0,review_full_content_1,pos_review_title,pos_review_content,itemnumber,neg_review_content,maker,neg_review_title
"Dog,Food,Dry Food","Our border collie mix can not have any type of either food or treats that has rosemary extract
In the recipes which can cause seizures in some dogs and we are forever having to change 
brand for her when it always seems to included in ""new formula"" changes and after researching
we close Precise and are pleased with the ingredients and she loves it!!",,The best choice,"Our border collie mix can not have any type of either food or treats that has rosemary extract
In the recipes which can cause seizures in some dogs and we are forever having to change 
brand for her when it always seems to included in ""new formula"" changes and after researching
we close Precise and",72212,I love this food and the service was excellent. I love the grain free because my dog gets sick when she eats grains.,By Precise Naturals,Good for dogs
"Dog,Food,Dry Food","We have searched for months to find a dog kibble that does not contain Phytoestrogens. According to Dr, Jean Dodd a reproductive veterinarian,These Phytoestrogens cause females to not conceive and not god for all dogs in general. Peas, Pea protein, potatoes and all grains and Soy are forbidden.And the most profound finding is that Our poops are great!",,very best dog food for breeders.,"We have searched for months to find a dog kibble that does not contain Phytoestrogens. According to Dr, Jean Dodd a reproductive veterinarian,These Phytoestrogens cause females to not conceive and not god for all dogs in general. Peas, Pea protein, potatoes and all grains and Soy are forbidden.And the",125783,"I accidentally ordered this item, not sure why as I don't want my fur kids having Tapioca - and it's the 2nd ingredient. I actually prefer the regular beef item that also adds dried beef liver.",By Sport Dog Food,Why Tapioca in this?
"Dog,Food,Dry Food",,,Great food wonderful value.,Wonderful nutrition at an affordable price. My dogs love this food. They have nice coats and maintain great health for years with this brand. Used it for over 10 years.,60013,Dogs were not a fan of this food. They would finally eat by the end of the day but only because they were hungry. A bit disappointing.,By Diamond,Not doggies favorite
"Dog,Food,Dry Food",My dog use to itch a lot after eating and just randomly throughout the day; so we ended up trying to change the food to rule out allergies...well now he isn't itching as much and I didn't have to spend hundreds on the vets food they wanted to give him plus he loves this! Still not sure what the exact allergy is but it's safe to say I will keep him on this food.,,Pups favorite,My dog use to itch a lot after eating and just randomly throughout the day; so we ended up trying to change the food to rule out allergies...well now he isn't itching as much and I didn't have to spend hundreds on the vets food they wanted to give him plus he loves this! Still not sure what the exact,75659,My dog has several food intolerances. Didn't realize the potatoe in product would increase our problems. She recently started to have yeasty outbrakes in feet and her private areas. Vet said potatoes blame. So now to find yet another food she can tolerate.,By Blue Buffalo,potatoes in product causing problems
"Dog,Food,Dry Food","We purchased this food upon recommendation from the shelter when we rescued our 14lb chiweenie, Nori. She loved the food but because the food has such a high caloric density of 537kcal/cup, a serving of 1/4-1/3 a cup per day was seemingly small to Nori. She would always nudge us for more food. As a result we switched her to an editor's choice winner on dog food advisor with a more typical caloric content of 415kcal/cup.",,LOVE LOVE LOVE this product!,"My Springer Spaniel has been suffering with allergies for 4 years.  I was so thrilled to find this product with no grains, pea protein or salmon oil.  You just wouldn't believe the difference in his skin in just 2 weeks!",88311,"We purchased this food upon recommendation from the shelter when we rescued our 14lb chiweenie, Nori. She loved the food but because the food has such a high caloric density of 537kcal/cup, a serving of 1/4-1/3 a cup per day was seemingly small to Nori. She would always nudge us for more food. As a result",By FirstMate,"High caloric content, very palatable, kinda pricey"
"Dog,Food,Dry Food","I'm very pleased with my recent purchase of the pulsar turkey flavored dog food. It arrived within 3-5 business days. I was a little hesitant at first to order my dog's food on-line, but after reading a bunch of positive reviews, I felt very confident with the supplier. l'll definitely be placing an order again soon!",,Great website!,"I'm very pleased with my recent purchase of the pulsar turkey flavored dog food. It arrived within 3-5 business days. I was a little hesitant at first to order my dog's food on-line, but after reading a bunch of positive reviews, I felt very confident with the supplier. l'll definitely be placing an ",85813,"Don't know what it is about this brand but my two labs will not eat it.  Ingredients sound very good and even my ""eat anything"" lab just sniffs and walks away.  Both love taste of the wild and blue...just not this one .",By Horizon,No go for my dogs
"Dog,Food,Dry Food",I have several dogs from 8 pounds to 30 pounds and they all love the Lotus Oven-Baked Chicken Small Bites Recipe Adult Dry Dog Food.  All my dogs do well on it.  No bringing it back up and nice firm stools.  I also like the fact that it is baked rather than extruded.  It's a winner in this household.,,Lotus Oven-Baked Chicken Small Bites Recipe Adult Dry Dog Food,I have several dogs from 8 pounds to 30 pounds and they all love the Lotus Oven-Baked Chicken Small Bites Recipe Adult Dry Dog Food.  All my dogs do well on it.  No bringing it back up and nice firm stools.  I also like the fact that it is baked rather than extruded.  It's a winner in this household.,82172,small treats nice instead of large ones keeps calories down,By Lotus,using as treats  because small
"Dog,Food,Dry Food","I switched to Annamaet after a recommendation from Carolina ACD Rescue and Rebound. One of the board members told me his 3 dogs showed noticeable improvement in their coats and over all health after a few weeks on Annamaet.  I foster ACD's for the rescue and both of my fosters were having issues. Dusty is a 7 yr old whose soft, plush coat was becoming dry and brittle. In the 3 weeks he has been on Annamaet, his coat has improved noticeably. Betsy, a deaf 8yr old,  has skin allergies that cause her to scratch constantly and lose hair. She has been treated with Prednisone in the past. Since she went on the Annamaet 26% she has stopped scratching and her coat is already filling in. They both get more excited at feeding time now and gobble it up quickly.  This is a great food and a great company.",,"Great Food, Great Company",I switched to Annamaet after a recommendation from Carolina ACD Rescue and Rebound. One of the board members told me his 3 dogs showed noticeable improvement in their coats and over all health after a few weeks on Annamaet.  I foster ACD's for the rescue and both of my fosters were having issues. Dusty,56920,"I am sure this is very good food but our dogs wont touch it great ingredients but still they wont touch it always feed Annamaet Encore (they love it)they did not have it when I ordered so I tried Annamaet Extra it was a no a go with my dogs, I gave it 2 stars because I love the Annamaet brand",By Annamaet,I am sure this is good food my dogs wont touch it
"Dog,Food,Dry Food","Our boxer, Buster, has been the pickiest eater since we adopted him from a shelter. We have tried all kinds of natural dog foods and supplements. He eats them for awhile and then turns up his nose. He wolfed down the trufood the first time we offered it to him and hasn't stopped. He looks forward to mealtime now. I have even caught him sniffing the food container a few times a day. We are so happy that you offer this food. We and Buster thank you!","I thought this food was great was did Wellness have to come up with a new line that had to be ridiculously expensive. $63 for a 18lb bag of food.

I fed this to my husky, and she loved it, but she was still hungry after her daily portion causing me to give her more. The fact that this food is expensive, and does not even fill her is not even worth the cost. Due to Wellness constantly changing the formula in their kibble my husky won't even touch it, so I will be switching to another brand.",Picker eater loves this,"Our boxer, Buster, has been the pickiest eater since we adopted him from a shelter. We have tried all kinds of natural dog foods and supplements. He eats them for awhile and then turns up his nose. He wolfed down the trufood the first time we offered it to him and hasn't stopped. He looks forward to ",134056,"I thought this food was great was did Wellness have to come up with a new line that had to be ridiculously expensive. $63 for a 18lb bag of food.

I fed this to my husky, and she loved it, but she was still hungry after her daily portion causing me to give her more. The fact that this food is expensive",By Wellness,Not Worth the Pirce
"Dog,Food,Dry Food",My dog was on this when she was younger and changed it as she got older. I have since changed her back and plan on sticking with it. Dont like that bag is smaller use to be 32lbs now 25lb - customer service is great and if you have a problem or pet wont eat just call them they will take care of the problem ! Always recommend them !,"Although we trusted our Vet when this special food was prescribed, our two, fast growing German Shepherd pups simply did not like it and wouldn't eat it - even mixed with our homemade chicken, turkey or beef and vegetables. We were sorry we had to return it, but appreciated the understanding of Chewy.com.",Love the food love the customer service,My dog was on this when she was younger and changed it as she got older. I have since changed her back and plan on sticking with it. Dont like that bag is smaller use to be 32lbs now 25lb - customer service is great and if you have a problem or pet wont eat just call them they will take care of the problem,108087,"Although we trusted our Vet when this special food was prescribed, our two, fast growing German Shepherd pups simply did not like it and wouldn't eat it - even mixed with our homemade chicken, turkey or beef and vegetables. We were sorry we had to return it, but appreciated the understanding of Chewy.com",By Purina Pro Plan Veterinary Diets,2 Picky Eaters
"Dog,Food,Dry Food","My 9-week old pup has been happily devouring this since she arrived at my house. Her stools are normal, breath is much better, and she seems to be thriving with this food. Alas--the breeder was feeding her something else that was not so healthy. It took no coaxing to get the little one to make the switch. She licked her chops and devoured every teensy weensy kibble placed in front of her. I'm using these kibbles to stuff Kong toys to keep her busy and well nourished. These are the perfect size for this little 3-lb. ball of fur! Yummmm--she says!",,Pup is thrilled!,"My 9-week old pup has been happily devouring this since she arrived at my house. Her stools are normal, breath is much better, and she seems to be thriving with this food. Alas--the breeder was feeding her something else that was not so healthy. It took no coaxing to get the little one to make the switch",83669,"Although I love the adult version of  this food for all my other rescues, there puppy version is not a hit for our New puppy.  She doesn't seem to care for it at all. I'm going to try her on Honest Kitchen. I'm  going to donate the rest back to the rescue",By Now Fresh,Puppy food
"Dog,Food,Dry Food","He's a very picky pup and he's eating it at least. Not over enthusiasticly but he's eating it so I'm grateful. Not long enough yet to see a difference in his joints but sure hoping.
He's only 6 but got hit by a car as a pup and has a bad hip. He doesn't let it slow him down but after he's been very active you can see he's in pain and won't put his left leg down. He has refused every supplement I've crushed up into his food and every ""treat"" supplement I've tried so at least now I can get this into him and see what it does. Fingers crossed!",,Mister Picky Eater,"My old pup (17 years) has become new and frisky with this dog food. He is a different dog. Also, Buster likes it which is a big plus. I highly recommend having your vet switch your older dog to Royal Canin vs. Purina Vet joint formula. This is a much better product.",58627,"He's a very picky pup and he's eating it at least. Not over enthusiasticly but he's eating it so I'm grateful. Not long enough yet to see a difference in his joints but sure hoping.
He's only 6 but got hit by a car as a pup and has a bad hip. He doesn't let it slow him down but after he's been very ",By Royal Canin Veterinary Diet,Hoping it works!
"Dog,Food,Dry Food",I have two dogs but I purchased this mainly for my 12 year old sheepdog. She is normally pretty good about eating whatever I give her but she literally turns her nose up to this. She won't even eat this if I mix her favorite canned wet food in!! This is a shocker since the wet food normally overpowers the dry food in scent alone. Not to her though! She runs from the bowl when I try to feed her this. My 5 year old mixed breed also won't eat this and he is a vacuum about ANY foods! He literally eats dirt and he won't touch this! I'm amazed. It's the first food neither one of my dogs will even attempt to eat. Very bummed about this food.,,Naturally Good,Easy transitioning from our previous dry food to this one. Seems gentle on the stomach and Maya's coat is soft and shiny. Vet recommended a non meat diet due to her skin irritation and thus scratching.,51751,I have two dogs but I purchased this mainly for my 12 year old sheepdog. She is normally pretty good about eating whatever I give her but she literally turns her nose up to this. She won't even eat this if I mix her favorite canned wet food in!! This is a shocker since the wet food normally overpowers,By California Natural,Not for my dogs...
"Dog,Food,Dry Food",When I ordered this the sales rep told me it was small bites I ordered senior and when I got it it was too big none of my dogs could eat it so I have a whole bag of food I don't know what to do with the ingredient list is wonderful I'm sure for larger dogs it would have been wonderful food but it did not work for me,,Senior tiny bites,Someone said the senior food was too large of pieces?!!  I buy the senior 30# bags.  Each piece is tiny.    Included is a photo of two pieces next to a dime.,51089,When I ordered this the sales rep told me it was small bites I ordered senior and when I got it it was too big none of my dogs could eat it so I have a whole bag of food I don't know what to do with the ingredient list is wonderful I'm sure for larger dogs it would have been wonderful food but it did,By Precise Holistic Complete,Precise holistic Dog Food review
"Dog,Food,Dry Food",I couldn't believe how my chi's went after this food. As soon as I opened the bag I put some in my hand and they were going after it like it was a treat. They are both 12 and this is super easy for them to eat as well. It's only been a few weeks but I can tell that they are much springier and are not chewing at themselves so much. I couldn't be happier.,"We were trying to find a new food once Fromm left Chewy.  There are very few weight management foods that are grain free and even fewer that are not all chicken.  This one seems to fit the need but my dog has been on it for a little over a week and she seems to be putting on weight, not using it.  We do not even come close to the recommended amount to feed on the side of the bag (per our vet-these are grossly inaccurate).  We will keep searching.  The dog did like the food but just not what we need to keep her lean and trim.",Finicky Chihuahua Approved,I couldn't believe how my chi's went after this food. As soon as I opened the bag I put some in my hand and they were going after it like it was a treat. They are both 12 and this is super easy for them to eat as well. It's only been a few weeks but I can tell that they are much springier and are not,83671,"We were trying to find a new food once Fromm left Chewy.  There are very few weight management foods that are grain free and even fewer that are not all chicken.  This one seems to fit the need but my dog has been on it for a little over a week and she seems to be putting on weight, not using it.  We",By Now Fresh,Doesn't Help with Weight Management
"Dog,Food,Dry Food","My 1 1/2 year old purebred English Springer has many allergies. Specific foods and environmental. He simply loved this food and it worked very, very well for him. It may be a little more costly but it is well worth money. I highly recommend the this specific Canine Caviar. Only complaint is that it's not always accessible.","This is the 1st of three flavors I ordered.  This smells awful I can hardly bear to open the bag to give it to my lab.  She doesn't seem to mind so we will probably finish the bag.  So glad I bought the smallest bag.  Also, I did not notice before that the first ingredient is venison meal, not sure meals are best 1st ingredients.",Everyone's Happy!,"My 1 1/2 year old purebred English Springer has many allergies. Specific foods and environmental. He simply loved this food and it worked very, very well for him. It may be a little more costly but it is well worth money. I highly recommend the this specific Canine Caviar. Only complaint is that it's",85607,"This is the 1st of three flavors I ordered.  This smells awful I can hardly bear to open the bag to give it to my lab.  She doesn't seem to mind so we will probably finish the bag.  So glad I bought the smallest bag.  Also, I did not notice before that the first ingredient is venison meal, not sure meals",By Canine Caviar,Smells Bad
"Dog,Food,Dry Food","I first tried Premium Edge Lamb, Rice & Vegetables about three years ago. My oldest Cocker Spaniel does not  do well on most dog foods. She was picky and would get diarrhea as well as throw up with any changes. When I switched her to this dogs food, not only did she eat it all up, but she did not have any problems switching(diarrhea or throwing up). I had tried many top brand foods. But this is the best. My other Cocker Spaniels love it also.",,Cocker Spaniels love it.,"I first tried Premium Edge Lamb, Rice & Vegetables about three years ago. My oldest Cocker Spaniel does not  do well on most dog foods. She was picky and would get diarrhea as well as throw up with any changes. When I switched her to this dogs food, not only did she eat it all up, but she did not have",60416,Your prices are high. I was in a pinch out of town and had to order some.,By Premium Edge,Great dog food
"Dog,Food,Dry Food",,,Halo holistic surf & turf,"All four of my dogs absolutely love this flavor.  Their heads don't come out of the bowl until it's empty, then they look in the other dogs bowl hoping to find leftovers. This is on the pricier side, which I'm not happy about, but I do highly recommend this food.",132988,They picked at it on the first try but would not finish their bowls. Would eat if it was mixed with another kind they liked.,By Halo,My dogs didn't like it.
"Dog,Food,Dry Food","Chewy is a great company, when I called customer service Wednesday night to tell them my bag of Canine Caviar had insect webbing (later I found a small worm & weevil in it too), the wonderful rep immediately offered to ship me a replacement bag free. That bag arrived last night, but again I found tiny weevils at the bottom of the bag. The replacement bag was airtight, I checked before cutting it open, so the fault lies entirely with the manufacturer. 
My pup likes this food and it seems to agree with her. I even think it helped cure her itchiness and hot spots. I don't think the weevils are a health hazard, but they seem to indicate a lack of quality control which is at odds with this company's healthful image and upscale pricing.",,"Healthy, no more scratching!",My pup loves Canine Caviar she doesn't scratch anymore as an American Staffordshire Terrier has skin issues it cleared up with Acana but the scratching wouldn't go away... with Canine Caviar she perked up all the scratching went away she's jumping like a kangaroo!  The Canine Caviar Sky is a keeper.,85609,"Chewy is a great company, when I called customer service Wednesday night to tell them my bag of Canine Caviar had insect webbing (later I found a small worm & weevil in it too), the wonderful rep immediately offered to ship me a replacement bag free. That bag arrived last night, but again I found tiny",By Canine Caviar,Bugs Found in Two Bags of This
"Dog,Food,Dry Food","When we moved, I knew, we had to have our chosen dog food delivered, as no store carried it.  Then there was a change in Chewy's ownership, and the dog food company had a fit, about some foolish ideas.  So, I had to change premium brands.  I re-looked at Solid Gold, and it's variety.  I have been so pleased with the quality, and freshness, of all the Solid Gold products; as have my dogs.  I run Flat-Coat Retrievers, and they need a quality product to maintain their health and energy; when their are happy, I'm very happy.","I buy different brands...Merrick Backcountry Raw Infused, Nature's Recipe, Taste of the Wild High Prairie and Purina ProPlan Sport...and never had a problem. Ronan devoured all of them. But the Solid Gold Buck Wild Venison, although it has good ingredients was a different story. When Ronan smells it he walks away. Tonight I even added fresh haddock. If a dog could hold his nose he would. Picked out the haddock and left the Solid Gold. Maybe it's a bad batch but whatever it is, it was a very expensive mistake with our dog.",It is SOLID Gold,"When we moved, I knew, we had to have our chosen dog food delivered, as no store carried it.  Then there was a change in Chewy's ownership, and the dog food company had a fit, about some foolish ideas.  So, I had to change premium brands.  I re-looked at Solid Gold, and it's variety.  I have been so ",87516,"I buy different brands...Merrick Backcountry Raw Infused, Nature's Recipe, Taste of the Wild High Prairie and Purina ProPlan Sport...and never had a problem. Ronan devoured all of them. But the Solid Gold Buck Wild Venison, although it has good ingredients was a different story. When Ronan smells it ",By Solid Gold,buy small bag 1st.
"Dog,Food,Dry Food",,,Exactly what the breeder suggested,This is the brand of puppy food our breeder recommended.  The only problem is that it ships from Nevada and took 6 days to get to us.,53910,"While I liked the ingredients , my pyrenees pup wouldnt eat it and due to that he was dropping alot of weight.",By Precise Naturals,my pup wouldnt eat it
"Dog,Food,Dry Food","I thought this would be a great dog food for our Lhasa apso.  She seems to have trouble with foods with larger chunks and she seems to like Bison - however she doesn't like this food. This is not to say that it's not a good food, and it shouldn't recommend it....I'm just saying that my dog doesn't like it.",,small breed limited dry,"The dog food is fine but I ordered for small breed but the kibble bits are too small for my dogs. I can fit 4 or 5 of them on a dime. I would say this may be for a toy breed.  I would order this brand again, but in a different size nugget.",105271,"I thought this would be a great dog food for our Lhasa apso.  She seems to have trouble with foods with larger chunks and she seems to like Bison - however she doesn't like this food. This is not to say that it's not a good food, and it shouldn't recommend it....I'm just saying that my dog doesn't like",By CANIDAE,Ruby doesn't like it
"Dog,Food,Dry Food","Petcurean is a quality Canadian brand that  delivers  premium pet foods. My 8 month old Goldendoodle loves her food, the size of the grain is larger since it's considered large breed specific food. The grain free recipie keeps from upsetting her digestive track, she loves the turkey, salmon, and duck! There are also probiotics incorporated into the recipie for digestive support which keeps me from having to add yoghurt to her breakfast. I like that. She misses her yoghurt. I would totally recommend this!","Our 9 month old bloodhound pup Brisket didn't care for this food. It has high quality ingredients, but when I put it in his bowl he completely turned away from it. We recently switched him to this because Fromm is no longer offered through Chewy. Looks like we will have to find another food that he is willing to gobble back up again.",Quality Petcurean,"Petcurean is a quality Canadian brand that  delivers  premium pet foods. My 8 month old Goldendoodle loves her food, the size of the grain is larger since it's considered large breed specific food. The grain free recipie keeps from upsetting her digestive track, she loves the turkey, salmon, and duck",55361,"Our 9 month old bloodhound pup Brisket didn't care for this food. It has high quality ingredients, but when I put it in his bowl he completely turned away from it. We recently switched him to this because Fromm is no longer offered through Chewy. Looks like we will have to find another food that he is",By Now Fresh,big boy dislikes!
"Dog,Food,Dry Food",,,Just so happy,"I can't believe I haven't found this site before. Great price and delivery was very quick. I have three yorkies, the oldest is 7 years old, the price here is almost half of what I have been paying. Would of saved a small fortune over the years.",90775,I bought this for my havanese and she hates it. My boxer on the other hand loves it but she'll eat anything.,By Eukanuba,Not impressed
"Dog,Food,Dry Food",I have a newfie who digests best food that contains only salmon as the protein source. He was previously on PureVita salmon and peas who no longer wanted to be available on Chewy.  I did a lot of research on Chewy to find a new food.  This brand has about the same protein content and uses salmon as the only meat protein source.  He happily transitioned to this food with no issues.,"We have been feeding out two dogs this food for about 3 years now and love it. They were on Purina Pro Plan for a while but suddenly just lost interest in the food so we decided to try another brand that would be healthier for them as well. We found this after our local groomer and dog boarding establishment recommended it and the pups just LOVE it. We have a 5 year old yorkie and a 12 year old terrier mix and they both just gobble it up every day. I am really disappointed about the price increase though. I was really looking forward to continuing the convenience and cost savings that Chewy was providing, but I may need to look elsewhere or just buy a different kind in the future.",Pure Salmon Protein,I have a newfie who digests best food that contains only salmon as the protein source. He was previously on PureVita salmon and peas who no longer wanted to be available on Chewy.  I did a lot of research on Chewy to find a new food.  This brand has about the same protein content and uses salmon as the,77956,We have been feeding out two dogs this food for about 3 years now and love it. They were on Purina Pro Plan for a while but suddenly just lost interest in the food so we decided to try another brand that would be healthier for them as well. We found this after our local groomer and dog boarding establishment,By Precise Holistic Complete,Great... but price increase is horrible
"Dog,Food,Dry Food",,,My pups love it!,"I have such picky eaters, but my chi's love this puppy chow! I still add boiled chicked, and vegies, but they will eat the kibble with nothing added. Never had that kind of luck before! Definitely sticking with this one!",100222,"I don't know what to say, my dog refused to eat it she ate one piece wouldn't touch any more.",By Puppy Chow,puppy chow
"Dog,Food,Dry Food",,,I use as treats,This a healthy dog food. I get the large breed size for seniors. I use them as treats for my little Shih Tzu. They love them and I don't feel bad about giving. Them treats.,55369,"I bought it for my St. Bernard, and the little dog eats whatever the St. Bernard eats. Bella is usually excited about a new bag of food... no interest when I opened this...",By Now Fresh,They didn't seem to like it
"Dog,Food,Dry Food","I bought this food for my 50 something pound lab mix. He has recently been having some minor allergy symptoms and I was trying to figure out if it was food related, so I decided to give this formula a try. We were using Orijen's all red meat formula (can't remember the name) and he did fine but it was very rich for him. This food seems to work out well for him. It is definitely more oily than the Orijen formula but I am assuming it's because of the fish oil that is in the ingredients. His coat definitely improved and his energy levels remained the same, which I expected. I would highly recommend either brand for any dog. Acana is excellent for those with a lower budget or who own dogs with a more sensitive stomach. The thing that I love most about these brands is that they are based around a whole prey philosophy and both are made out of natural, healthy foods. I love both Orijen and Acana so I'm sad to see them leave Chewy.",,Great Food!,"I bought this food for my 50 something pound lab mix. He has recently been having some minor allergy symptoms and I was trying to figure out if it was food related, so I decided to give this formula a try. We were using Orijen's all red meat formula (can't remember the name) and he did fine but it was",96435,I'm sure it's a great food but I'll never know I only got the one bag and then I got the email saying they are pulling the product from you. I am a loyal to a customer and I guess I'll have to find another food you carry that has a single protein,By ACANA,Product pulled from chewy
"Dog,Food,Dry Food","I love Nulo. My Goldendoode pup eats chicken and sweet potato along with the turkey and sweet potato can food (mixed in) on occasion. 
I ordered the turkey and sweet potato to give her a little flavor variety and started mixing it in with her current food before phasing it out the following week. It didn't agree with her digestive system. I was totally perplexed because it's the same brand.
Although I stopped giving her this flavor, Nulo has an excellent product and I highly recommend it nevertheless. She's incredibly strong, healthy, full of energy, and happy. I attribute this to the nutrition she's receiving and Nulo is a big part of it.
I would give this flavor 5 stars if it worked out but it didn't...",,Great purchase for your furry friend!,"We love Nulo FreeStyle for our 5 month old Vizsla puppy, Gunner. He can't wait until it's time to eat again. This is a puppy food that we can feel good about. We all only want the best for our furry friends!",99475,"I love Nulo. My Goldendoode pup eats chicken and sweet potato along with the turkey and sweet potato can food (mixed in) on occasion. 
I ordered the turkey and sweet potato to give her a little flavor variety and started mixing it in with her current food before phasing it out the following week. It",By Nulo,Great food
"Dog,Food,Dry Food",,,Chihuahua loves it,"Switched to this one after my dog had an issue with poultry ! Had the grain free first , but kibble was too big ! She seems to be doing well on this.",75321,"My dog won't touch this food. He ate some when it was mixed wi his old food but won't touch it now. We combined it with some other food and he even ate around it, leaving it all in the bowl.",By Wellness,My dog hates this food
"Dog,Food,Dry Food","Tried a new brand of food when my dog started to run low like I always do. Over the past year, he has eaten the dry food from at least 5 different companies. I decided to try Hill's Science this time. My Yorkshire Terrier hated it immediately when usually new food excites him. The only way to get him to eat it is to mix it with wet food. Even then, he pukes it up about 3x a week.",,Chewy is convienient,It's fast convenient and very cheap my Yorkie jumps the happy dance when she sees the mailman with her chewy box,74229,"Tried a new brand of food when my dog started to run low like I always do. Over the past year, he has eaten the dry food from at least 5 different companies. I decided to try Hill's Science this time. My Yorkshire Terrier hated it immediately when usually new food excites him. The only way to get him",By Hill's Science Diet,Yorkie Won't Eat it
"Dog,Food,Dry Food","My 1.5 yr. Golden mix was born with severe hip dysplasia with dislocations, to the point where I had him evaluated at a top vet school at 8 months old. He needs total hip replacement. While I don't think he's overweight at all, they still want him to lose 9 lb. before surgery so his rehab will be easier.
This food has been great for him!
I actually called the manufacturer for advice (same folks who make Taste of the Wild) and they had me speak at length with their vet - who recommended this formula. The concern that these people had for my dog speaks volumes about their great ethics.
We're making steady progress on his weight loss. He loves the taste of the food, he has a good energy level, and his coat is gorgeous.
My heart goes out to everyone trying to get their dog's weight down. It can be difficult for sure.
I highly recommend this food, especially if your dog has orthopedic issues and you've been advised that they need to lose weight.",,Great for dogs with Ortho issues!,"My 1.5 yr. Golden mix was born with severe hip dysplasia with dislocations, to the point where I had him evaluated at a top vet school at 8 months old. He needs total hip replacement. While I don't think he's overweight at all, they still want him to lose 9 lb. before surgery so his rehab will be easier",60420,It was not made clear in the food description that Formula One was needed for weight-loss. Formula 2 is not being digested very well judging from her BM's.,By Premium Edge,Not what I expected
"Dog,Food,Dry Food","I've been feeding Iams dog food for the past 30 years, from skipper my mixed poodle to Venus my German Shepherd show dog. I remember people asking me what I was feeding my German Shepherd at shows, they always thought I was feeding those all natural dog foods, while I think there is nothing wrong with those foods I feel that Iams has been around forever and as you know dog foods have been under extreme testing and majority of the dog foods are excellent for you dog. When I mention Iams Eukanuba many say I feed that now but I hear so much about this and that dog food and thought they must really be good.

Best thing I can say to you, ASK YOUR VET! She/he knows your dog best and can help you choose what's best for your pet. All these dog for companies spend millions and millions on advertising trying to convince you that their product is the best for your dog.. even Iams does that, just don't be fooled by this. ASK YOUR VET!!

My Yorkshire Terries LOVE this food and do very well on it, nice shiny coats, silky smooth coats which food has a big part in plus shampoo. But what you feed your dog goes right to the coat.

Remember.... ASK YOUR VET.",,Iams everything your dog needs,"I've been feeding Iams dog food for the past 30 years, from skipper my mixed poodle to Venus my German Shepherd show dog. I remember people asking me what I was feeding my German Shepherd at shows, they always thought I was feeding those all natural dog foods, while I think there is nothing wrong with",59867,"My dog is too picky. She will eat this dog food but only if I mix it with something more flavorful, such as boiled, shredded chicken.",By Eukanuba,Not my dog's favorite
"Dog,Food,Dry Food","When dogs are in the wild, do you think they are eating grains in the field? No! You would see dogs gnawing on some kind of meat in the wild.  So why buy food with tons of grains and filler?  My dog loves the taste and it is what she was meant to eat.  The price point is better than most grain-free dog foods.",,"Healthy, Grain-free food at a good price!","When dogs are in the wild, do you think they are eating grains in the field? No! You would see dogs gnawing on some kind of meat in the wild.  So why buy food with tons of grains and filler?  My dog loves the taste and it is what she was meant to eat.  The price point is better than most grain-free dog",51101,"my dogs loved the food... after trying several, this one seemed to satisfy their taste buds! the downfall is that the price on chewy jumped from $38 a bag to over $65 which is way out of my price range",By Precise Holistic Complete,nice find but price too high now
"Dog,Food,Dry Food","My dogs won't eat this or have anything to do with it. They would rather go without eating at all, than eat this.  I even tried pouring broth over it to try make it more palatable. It's unusual as my dog's eat anything.  It's unfortunate as I purchased 6 bags based upon positive reviews by others. Now I regret it, and the least I can do is leave honest feedback.",,Great product,My dog Oreo loves it. I like how fast my order arrives at my home. This product helps my dog stay active and maintain his weight. That's why I  always order it for him.,90719,"My dogs won't eat this or have anything to do with it. They would rather go without eating at all, than eat this.  I even tried pouring broth over it to try make it more palatable. It's unusual as my dog's eat anything.  It's unfortunate as I purchased 6 bags based upon positive reviews by others. Now",By SPORTMiX,Lesson Learned
"Dog,Food,Dry Food","Well, perhaps picky eater isn't the right way to phrase this. My dog is not very partial to food or eating. I've seen him go a day or two with just picking at his dry kibble without devouring it. Add a bit of warm water and an egg and he demolishes it, so I know he isn't unhealthy, just nonplus about his dry kibble typically. That just means, for me, that he has to have an alternative food source. Cooper now gets a 1/2 a cup of this, 1/4 cup of the I and Love and You Raw Raw Beef Boom Ba Dinner Grain-Free Dehydrated Dog Food, 1/4 cup of fresh vegetables, and 1/4 cup of rice at meal time. He's always been partial to rice and it digests well, so I decided to keep it in as filler. Not only has he lost a lot of body fat and gained a lot of lean muscle from this diet change, but he is EXCITED at meal time. He still sits patient and perfect when he is told, but while I'm prepping his breakfast or dinner, he dances around on his back feet. Even just using the kibble for CC or DS for paw training, he is eager for his reward. Before, I had to use high value treats like chicken to get this kind of response. When you open the bag, it has an awesome, meaty smell that he loves, and I love it too. I'm so thrilled by this product and am only debating if I want to get a different flavor for next time. I definitely will be coming back for I and Love and You though.",,My picky eater loves this,"Well, perhaps picky eater isn't the right way to phrase this. My dog is not very partial to food or eating. I've seen him go a day or two with just picking at his dry kibble without devouring it. Add a bit of warm water and an egg and he demolishes it, so I know he isn't unhealthy, just nonplus about",91429,"My dogs love this in treat form, but I WASTED money on the expensive dry food.  2 dogs, 2 weeks, and not one bite.  Total snub.  Sigh.",By I and Love and You,This was a bad surprise
