,price,weight,product_list,maker,brand,rating,review_cnt,foodtexture,id,benefits
1037,41.74,9.75,canine caviar 97% goat grain-free  supplement,Canine Caviar,Canine Caviar,4.8,12,pate,108518," high quality cuisine that provides unparalleled variety and enjoyment , formula provides complete and balanced nutrition in sauce formulated for adult dogs , fortified with vitamins and minerals to help dogs of all sizes to stay healthy , savory dog food is served in convenient trays with easy, peel-away freshness seals , features delectable delicious beef flavors for dogs with refined tastes at any time of day "
1038,32.83,9.75,gentle giants canine nutrition 90% turkey & liver grain-free ,Gentle Giants,Gentle Giants,4.8,6,pate,106364," three lean animal proteins from farm-raised chicken, pasture-fed lamb and salmon provide unique and complementary amino acids that work together to promote strong, lean muscles. precisely formulated with targeted levels of protein and fat to support the high energy levels of large breed puppies. whole grains are nutrient-dense foods that nourish a healthy digestive system for proper nutrient absorption. , precisely formulated with targeted levels of protein and fat to support the high energy levels of growing puppies. whole grains are nutrient-dense foods that nourish a healthy digestive system for proper nutrient absorption , packed with antioxidants to help maintain a strong immune system, a healthy heart and sharp mind. contains optimal calcium levels to help growing puppies build strong teeth and bones , made with absolutely no artificial colors, flavors or preservatives. this is a high quality product that is produced in the manufacturer's own facilities to ensure safety and quality. , nutro's dedicated team of experts tailor their formulas to your pet's life stage and health condition. they only use natural ingredients that they directly buy and can trace back to their suppliers. "
1039,33.99,4.5,"wellness petite entrees shredded medley with tender chicken,turkey,carrots & green beans grain-free wet dog food",Wellness,Wellness,4.7,9,shredded,95694," easy open cans featuring a natural, grain-free recipe for dogs made with high-quality buffalo , simple recipe with single source exotic protein is ideal for pets with food sensitivities or allergies , perfect for protein rotation diets or as yummy food toppers for evanger's dry food recipes to liven up dinner time , recipes contains no corn, wheat, soy, artificial colors or flavors , made in the usa! "
1040,17.04,2.1,weruva dogs in the kitchen goldie lox with chicken & wild caught salmon au jus grain-free dog food pouches,Weruva,Weruva,4.5,11,bits in broth,91010," this complete and balanced dog food with added vitamins and minerals has been formulated for growth and maintenance of puppies and adult dogs. made with quality protein like real salmon, turkey, trout, and vegetables for a taste your pup will love. , it's grain-free and there's no corn, wheat, or soy, so a it's a perfect option for pet parents who are concerned about allergies, obesity, and digestibility. , chelated minerals are included which are more easily absorbed by the body and provide the correct balance of daily mineral requirements. added rosemary and turmeric, which are natural antioxidants, help to fight free radicals in the body. , included chamomile, dandelion, and peppermint are natural digestive aids and cranberries and blueberries provide a natural source of antioxidants to promote health and vitality. , made in the usa! "
1041,45.48,10.5,"weruva green eggs & chicken with chicken,egg,& greens in gravy grain-free ",Weruva,Weruva,4.9,12,chunks in gravy,85496," high quality cuisine that provides unparalleled variety and enjoyment , formula provides complete and balanced nutrition in pate formulated for adult dogs , fortified with vitamins and minerals to help dogs of all sizes to stay healthy , savory dog food is served in convenient trays with easy, peel-away freshness seals , features delectable delicious top sirloin flavor for dogs with refined tastes at any time of day "
1042,45.24,10.5,tiki dog maui luau chicken on brown rice with sweet potato ,Tiki Dog,Tiki Dog,5,11,shredded,49136," variety pack includes irresistible flavors like burger dinner and tender cuts of turkey with real bacon in gravy. , formulated with high-quality protein to help support strong muscles, and the moist texture dogs love. , enhanced with vitamins, minerals and antioxidants so it provides a 100% complete and balanced diet for all life stages. , every can is proudly made in the usa with high-quality ingredients you can trust. , pack comes with 12 ready-to-serve cans so it’s perfect for multi-dog households. "
1043,13.99,0.825,blue buffalo divine delights angus beef flavor pate dog food trays,Blue Buffalo,Blue Buffalo,5,1,pate,114258," produced with fresh top-quality poultry, seafood and meats, which provides a healthy source of protein for your pet , also use fresh fruits and vegetables such as blueberries, cranberries, zucchini and artichoke to name a few, which are a great source of antioxidants, fiber, vitamins and folic acid , formulated to promote clean nutrition and protection for your pets from exposure to toxins and unhealthy ingredients , made with organic beef, fruits, vegetables, vitamins &amp; minerals for overall wellbeing , no artificial preservatives, colors, flavors, corn, wheat, or soy and made with simple &amp; essential ingredients   "
1044,19.4,8.25,mighty dog rotisserie chicken flavor ,Mighty Dog,Mighty Dog,4.7,6,minced,100692," deboned beef is the first ingredient in this dog food , grain-free stew recipe includes fresh cut vegetables , provides the meaty nutrition your dog needs every day , essential vitamins and minerals for complete nutrition , handcrafted in merrick’s own texas kitchen "
1045,29.88,9.75,nulo freestyle lamb & lentils recipe grain-free ,Nulo,Nulo,4.9,12,pate,76749," 100% complete and balanced diet made with real turkey is specifically formulated to support a healthy, active lifestyle for adult dogs , tasty, nutrient-rich meals featured in convenient, resealable tubs making feeding time fun for you and your furry friend , powerful antioxidants support a strong immune system and optimal protein and fat levels help to promote an ideal body composition , omega-6 fatty acids are included to maintain healthy skin and a beautiful shiny coat , proudly manufactured in purina-owned u.s.a facilities and does not contain any added artificial colors, flavors, or preservatives "
1046,25.92,8.25,purina pro plan savor adult shredded beef & lamb entree in gravy ,Purina Pro Plan,Purina,5,6,chunks in gravy,67607," 100% complete and balanced diet made with real chicken is specifically formulated to support a healthy, active lifestyle for adult dogs , tasty, nutrient-rich meals featured in convenient, resealable tubs making feeding time fun for you and your furry friend , powerful antioxidants support a strong immune system and optimal protein and fat levels help to promote an ideal body composition , omega-6 fatty acids are included to maintain healthy skin and a beautiful shiny coat , proudly manufactured in purina-owned u.s.a facilities and does not contain any added artificial colors, flavors, or preservatives "
1047,23.99,9.375,nutro ultra adult chunks in gravy ,Nutro Ultra,Nutro,4.8,48,chunks in gravy,48401," organic grown proteins are some of the first listed ingredients. made with your pet's wellbeing in mind, this product is produced with no by-products. give your pet the best she deserves!  , this product is perfect for all life stages. puppies adult and senior dogs will thrive on this by-product free food. contains taurine for healthy eyes and heart. , provides all the vitamins, minerals and other essential nutrients that your pup will need to stay healthy. specially formulated to be a complete and balanced diet that your pet will love! , prepared with some of the best ingredients around! there are no artificial flavors, colors, preservative, sweeteners or sugars. , made to quality standards here in the usa! "
1048,20.49,0.825,eukanuba puppy mixed grill chicken & beef dinner in gravy formula ,Eukanuba,Eukanuba,4.3,19,chunks in gravy,121990," fresh chicken is always the first ingredient for high quality protein. , made with limited ingredients for gentle digestion. , whole nutrition for all puppies, and especially great for sensitive puppies. , simmered in broth for an irresistible flavor and texture that dogs love. , made with uncompromising quality by the family-owned company without grain, corn, wheat or soy. "
1049,18.72,2.625,merrick lil' plates grain-free little lamb chop stew dog food trays,Merrick,Merrick,4.6,15,stew,98911," features a hearty chopped texture with an irresistible taste of t-bone steak. , balanced recipe provides complete nutrition and is highly digestible for easy nutrient absorption. , optimal levels of oil and minerals nourish the skin and coat for a luxurious shine. , soft texture adds flavor and variety to dog’s diets. serve it alone or mix it with kibble. , proudly made in the usa with the flavors dogs crave and the nutrition they need. "
1051,13.94,0.825,"purina beneful incredibites with chicken,tomatoes,carrots & wild rice ",Purina Beneful,Purina,5,1,chunks in gravy,131000," 100% complete and balanced diet can be used as a topper or by itself, and is specifically formulated to support a healthy, active lifestyle for adult dogs , savory entrée packed with real shredded turkey and peas with brown rice smothered in gravy provides the ultimate texture and taste your dog craves , powerful antioxidants support a strong immune system and optimal protein and fat levels help to promote an ideal body composition , vitamin a and omega-6 fatty acids are included to maintain healthy skin and a beautiful shiny coat, while natural prebiotic fiber, sourced from wheat bran, helps promote digestive health , proudly manufactured in purina-owned u.s.a facilities and does not contain any added artificial colors, flavors, or preservatives "
1052,33.02,9.525,newman's own organics grain-free 95% turkey dinner ,Newman's Own Organics,Newman's Own Organics,4.7,17,pate,59980," provides quality protein sources that are ideal for adult dogs with sensitivities to other protein sources , naturally preserved with mixed tocopherols to ensure freshness and palatability , antioxidant nutrients are added to help support a healthy immune system and overall wellness , avocado is known for being rich in omega 3 and omega 6, which benefits the skin &amp; coat , formulated without corn, wheat or soy "
1053,80.88,0.825,ziwi peak venison recipe ,Ziwi,Ziwi,4.5,22,pate,114612," uses only quality ingredients in all our formulas to provide healthy, balanced levels of protein, fat, and nutrients for adult dogs , naturally preserved with mixed tocopherols to ensure freshness and palatability , antioxidant nutrients are added to help support a healthy immune system and overall wellness , avocado is known for being rich in omega 3 and omega 6, which benefits the skin &amp; coat , formulated without corn, wheat or soy "
1054,33.99,9.375,wellness core hearty cuts in gravy turkey & duck recipe grain-free ,Wellness,Wellness,4.9,8,chunks in gravy,95669," this premium dog food provides ideal levels of high-quality lean protein for puppies during their first year of life. , made in the usa without the use or artificial colors and preservatives for a natural, wholesome diet. , available in convenient peel and serve trays that are perfectly sized for small dogs and toy breeds. , contains gentle, high-quality fibers which are designed to aid in proper digestion. , this nutritious formula is ranked veterinarians’ #1 choice to feed their own pets. "
1055,16.8,5.25,cesar savory delights rosemary chicken dog food trays,Cesar,Cesar,4.9,8,pate,86051," deliciously made with finely chopped ingredients you can actually see like lamb, carrots, tomatoes, spinach, and brown rice. , provides a complete and balanced diet for dogs of all breeds and ages, even puppies. , enhanced with essential vitamins and minerals to provide all the nutrients your dog needs to stay healthy. , can be given as a meal on its own or used to top dry kibble to delight even the pickiest pups. , convenient freshness-sealed containers with lids are perfect for portion control and can be reused with no messes. "
1056,28.68,9.75,health extension turkey entree with sweet potatoes grain-free ,Health Extension,Health Extension,4.6,13,pate,71336," hearty taste of chicken casserole comes in easy-tear, mess-free pouches. , features juicy, meaty bites soaked in gravy and provides a soft texture for flavor and variety. , great to use as a treat, as a kibble topper for added flavor, or as a complete meal. , optimal levels of oil and minerals nourish the skin and coat for a luxurious shine. , proudly made in the usa with the flavors dogs crave and the nutrition they need. "
1057,16.99,0.825,blue buffalo wilderness trail trays duck grill formula grain-free dog food trays,Blue Buffalo,Blue Buffalo,5,1,pate,114239," natural canned dog food recipe made with real turkey, with no meat by-products, artificial colors or flavors added , formula contains added vitamins and minerals to make this a complete and balanced meal for adult dogs with all the nutrition they need for a happy lifestyle , contains an optimal balance of protein, fat and carbohydrates , recipe contains premium, wholesome ingredients that are sure to make your dog wag their tail with delight at mealtime , made in the usa! "
1058,18.99,8.25,"mighty dog chicken,egg & bacon country platter ",Mighty Dog,Mighty Dog,4.9,14,minced,100665," perfect for pets with common protein allergies , it’s made with a single, novel protein source with a total of only four ingredients , ideal for protein rotation, served as a unique treat or you can add to your pet’s dry food as an irresistible topper , cold processed to give your pup the best nutritional value and makes an easy-to-feed raw alternative , no grains, fillers, added sugar, added salt, or artificial colors or preservatives "
1059,37.49,9.375,wellness core 95% grain-free beef & carrots ,Wellness,Wellness,5,1,pate,120815," complete and balanced nutrition for dogs of all breeds and sizes, even with sensitive stomachs , a natural formula made with 90% turkey protein that does not contain any fillers, corn, wheat, soy or grains , made with whole fruits and vegetables like pumpkin, apples and sweet potatoes that are not genetically modified and provide pure nutrients , antioxidant rich blueberries and cranberries protect your pup from free radicals and environmental stress , added green lipped mussels aid in joint support and are a natural source of omega fatty acids "
1060,11.99,0.825,pedigree choice cuts in gravy with chicken ,Pedigree,Pedigree,5,4,chunks in gravy,114261," specially formulated for small breeds , made without grain or wheat for sensitive systems , premium protein from lamb and venison and no meat by-products or fillers , unique flavor and texture combination , easy-to-open perfectly portioned containers "
1062,30.96,8.25,health extension lamb entree ,Health Extension,Health Extension,4.7,18,pate,71319," unique, 2.8 oz bpa-free pouch is perfect for small dogs, picky dogs or dogs who need a little less than standard. this delicious recipe features fresh, high-quality chicken breast and wild caught salmon in a savory au jus , all of weruva's dogs in the kitchen formulas focus on high quality protein and moderate fat for a nutritious meal your pup is sure to love , recipe contains no grains, starch, msg, gluten or carrageenan so it's ideal for any pups with sensitive tummies or allergies , contains added vitamins and minerals to make this delicious food a complete and balanced diet , suitable for all life stages, can be served as a standalone diet or as a yummy topper for dry food "
1063,19.99,0.825,dave's pet food naturally healthy chicken & rice recipe ,Dave's Pet Food,Dave's Pet Food,4.8,21,pate,66593," gourmet, natural canned dog food with a delicious recipe featuring boneless, skinless chicken breast, eggs, green peas and spinach in a tasty gravy , all of weruva's dog food formulas are formulated with the carnivore in mind, so this recipe focuses on high quality protein, minimal carbs and a high moisture content for the most nutritious meal around for your pup. , recipe is grain-free, gluten-free and carrageenan-free, so it's ideal for any pups with sensitive tummies or allergies , contains added vitamins and minerals to make this delicious food a complete and balanced diet , suitable for all life stages, can be served as a standalone diet or as a yummy topper for dry food "
1064,27.59,0.825,evanger's grain-free chicken canned dog & cat food,Evanger's,Evanger's,4.1,63,pate,47323," low grain, zero carb gourmet dog food made with free-range, hormone &amp; antibiotic-free shredded chicken breast, brown rice, white sweet potato, chopped whole scrambled egg and other nutritious whole food ingredients , chicken consommé is great for adding extra moisture to your dog's diet and helps mimic a biologically appropriate diet , starch and flour free, zero glycemic index , high in protein and suitable for all life stages , sunflower oil, vitamins and minerals are added to create a tasty, balanced meal your pup is sure to love "
1065,30,9.9,"solid gold howling at the stars turkey,ocean white fish & sweet potato recipe ",Solid Gold,Solid Gold,4.9,21,pate,86570," specially prepared for small dogs with meaty chunks in a savory sauce in single-serving trays.  , real, deboned beef is the first ingredient with added vitamins and minerals. , inspired by a naturally wild diet, this protein-rich recipe caters to your dog’s inner carnivore. , made in the usa with only real ingredients and never any chicken or poultry by-product meals.  , completely free of corn, wheat or soy or artificial preservatives, colors or flavors. "
1066,19.38,0.825,instinct by nature's variety ultimate protein grain-free chicken formula ,Instinct,Instinct,4.9,7,pate,120817," made in the united states with 100% of the nutrients your dog needs to support an active lifestyle. , crafted precisely to meet the needs of small and toy breeds such as chihuahuas and pomeranians. , each mouth-watering mighty dog recipe is crafted without the use of artificial preservatives. , features a full range of amino acids, vitamins and minerals to meet a small dog’s unique nutritional needs. , includes a variety of delicious and tempting flavors in each pack to keep picky dogs from becoming bored. "
1067,30.24,0.825,instinct by nature's variety grain-free small breed chicken formula ,Instinct,Instinct,4.9,17,pate,93345," a grain-free formula that contains lamb as it's first ingredient , contains pure probiotic strains to aid in proper digestion , calcium and phosphorus help your dog maintain strong bones while wholesome vegetables and fruits support optimal immune health , amino acids to support lean muscle mass and a healthy heart , made with added essential vitamins like d, b12 and vitamin a "
1068,38.79,9.75,"wysong epigen rabbit formula grain-free canned  dog,cat & ferret food",Wysong,Wysong,4,23,pate,83375," 100% complete and balanced diet specifically formulated to support a healthy, active lifestyle for adult dogs , savory entrée packed with real shredded beef and lamb smothered in gravy provides the ultimate texture and taste your dog craves , powerful antioxidants support a strong immune system and optimal protein and fat levels help to promote an ideal body composition , omega-6 fatty acids are included to maintain healthy skin and a beautiful shiny coat , proudly manufactured in purina-owned u.s.a facilities and does not contain any added artificial colors, flavors, or preservatives "
1069,17.21,2.1,tiki dog lahaina luau succulent chicken on brown rice with crab ,Tiki Dog,Tiki Dog,5,8,shredded,49132," three lean animal proteins from farm-raised chicken, pasture-fed lamb and salmon provide unique and complementary amino acids that work together to promote strong, lean muscles. , packed with antioxidants to help maintain a strong immune system, a healthy heart and sharp mind. contains whole grains and natural oils that are essential in your dog's diet. , sunflower oil is rich in linoleic acid to help your dog have a healthy skin and a shiny coat. specially fortified with essential vitamins, minerals and taurine. taurine provides added health benefits for dogs as a natural antioxidant as well as for healthy eyesight and hearing , made with absolutely no artificial colors, flavors or preservatives. this is a high quality product that is produced in the manufacturer's own facilities to ensure safety and quality. , nutro's dedicated team of experts tailor their formulas to your pet's life stage and health condition. they only use natural ingredients that they directly buy and can trace back to their suppliers. "
1070,28.08,0.825,instinct by nature's variety grain-free rabbit formula ,Instinct,Instinct,4.6,32,pate,120822," high-quality proteins and essential amino acids help puppies develop strong muscles. , real vegetables add great flavor and natural nutrients he’ll love. , scientifically advanced for peak performance with an optimal balance of nutrients to promote healthy weight and development. , rich in antioxidants to help support your puppy’s immune system and keep it strong as he grows. , can be used as a complete meal for young puppies or an enticing topper to help transition him to solid food. "
1071,32.83,9.75,gentle giants canine nutrition 90% chicken grain-free ,Gentle Giants,Gentle Giants,5,2,pate,106376," #1 ingredient is real deboned lamb , grain-free and gluten-free , no artificial colors, flavors or preservatives , locally sourced farm fresh ingredients to ensure the highest quality , easily digestible, convenient and right-sized portions for small breed dogs. "
1072,22.99,4.125,halo turkey & duck recipe grain-free small breed ,Halo,Halo,4.3,16,pate,77040," unique, 10 oz easy-open can is perfect for picky dogs or dogs who need a little less than standard. this delicious recipe features high quality, boneless, skinless chicken breast in a savory au jus , all of weruva's dogs in the kitchen formulas focus on high quality protein and moderate fat for a nutritious meal your pup is sure to love , recipe contains no grains, starch, msg, gluten or carrageenan so it's ideal for any pups with sensitive tummies or allergies , contains added vitamins and minerals to make this delicious food a complete and balanced diet , suitable for all life stages, can be served as a standalone diet or as a yummy topper for dry food "
1073,15.65,0.825,hill's science diet adult 7+ small & toy breed savory chicken & vegetable stew dog food trays,Hill's Science Diet,Hill's,,,stew,133610," formulated for small dogs with chunky ingredients you can actually see like chicken, carrots, tomatoes, and wild rice in gravy. , provides a tasty, complete and balanced diet for dogs of all ages, even puppies. , enhanced with essential vitamins and minerals to provide all the nutrients your pal needs to stay healthy. , can be given as a meal on its own or used to top dry kibble to delight even the pickiest pups. , comes in easy open pull-tab cans to make mealtime easy, mess-free, and hassle-free. "
1074,13.1,0.825,"alpo prime cuts with chicken & wholesome veggie accents in gravy ,13.2-oz,case of 12",ALPO,ALPO,4.2,4,chunks in gravy,100054," a grain-free formula that's suitable for all life stages , first and primary ingredient is a single source of organic protein , this formula is highly palatable and digestible , free from artificial flavors, colors, preservatives, corn or wheat , certified by oregon tilth for a wholesome meal any pup would enjoy "
1075,29.52,9.525,castor & pollux organix grain-free butcher & bushel organic tender chicken dinner in gravy adult ,Castor & Pollux,Castor & Pollux,4.6,9,chunks in gravy,65666," 100% single-sourced venison is free-range and grass-fed on ethical and sustainable new zealand farms; free of antibiotics, growth promotants and added hormones. , includes 3% new zealand green mussels, which are a natural source of chondroitin and glucosamine and supports joint health. , complete and balanced, limited ingredient formula includes 92% fresh meat, organs, bones and green mussels. , made as a chunky loaf style, with a high level of all-natural protein and moisture to entice even the pickiest eater. , never includes grains, rice, corn, soy, potatoes, wheat, fillers, sugars, glycerins, rendered meals, preservatives, tspp, bpa, guar gum, agar agar or carrageenan. "
1076,33.66,9.9,halo holistic chicken recipe senior ,Halo,Halo,4.6,5,pate,77044," turkey and duck recipe in a hearty gravy , grain-free recipe helps pets avoid common allergens , packed with superfoods like kale, blueberries and broccoli , serve as a meal or mix with dry kibble , no wheat, corn or soy fillers "
1077,35.88,9.75,zignature salmon limited ingredient formula grain-free ,Zignature,Zignature,4,8,pate,105706," high quality cuisine that provides unparalleled variety and enjoyment , formula provides complete and balanced nutrition in sauce formulated for adult dogs , fortified with vitamins and minerals to help dogs of all sizes to stay healthy , savory dog food is served in convenient trays with easy, peel-away freshness seals , features delectable delicious rosemary chicken flavor for dogs with refined tastes at any time of day "
1078,32.28,9.75,wild calling country best 96% pork grain-free adult ,Wild Calling,Wild Calling,4.7,12,pate,77358," a delicious recipe that provides complete and balanced nutrition for adult dogs and puppies , gluten-free and grain-free, with no rendered animal fats or by-products, no added sugar, no carrageenan, and no corn, wheat, or soy , super palatable: your pup will go crazy for the taste and texture of this smooth, meaty pate with turkey as the first ingredient , provides essential moisture to prevent dehydration and help maintain proper urinary tract health , convenient, easy to open pull-tab can makes meal time quick and easy "
1079,22.55,9.6,evanger's classic recipes beef with chicken grain-free ,Evanger's,Evanger's,4.6,50,pate,50773," tasty and natural grain-free food is packed with protein and comes in easy-to-serve trays.  , real, deboned duck is the first ingredient with added vitamins and minerals. , inspired by the diet of wolves, who are true omnivores with legendary endurance.  , made in the usa with only real ingredients and never any chicken or poultry by-product meals.  , great for allergies with no grains, corn, wheat or soy or artificial preservatives, colors or flavors. "
1080,28.39,9.75,under the sun grain-free lamb formula ,Under the Sun,Under the Sun,4.5,10,pate,93376," a hearty, delicious meal with a finely ground texture that’s tailored to a small dog’s needs , specially formulated for small dogs, little pups need more protein to keep them going strong all day, and this dish is packed with it , features a full range of amino acids, vitamins and minerals to meet his unique nutritional needs , formulated to meet the nutritional levels established by the association of american feed control officials (aafco) dog food nutrient profiles for growth of puppies and maintenance of adult dogs , made without any added artificial preservatives "
1081,38.74,10.5,weruva cirque de la mer with tuna & veggies in pumpkin soup grain-free ,Weruva,Weruva,4.9,14,chunks in gravy,55584," provides a complete and balanced diet with a grain-free, protein-focused formula made with one single protein source and antioxidant-rich superfood. , real beef for high-quality protein, carrots for beta carotene, and ground flaxseed for omega-3 fatty acids, plus vitamins and minerals. , high protein formula helps your pup maintain lean muscle mass and a fast metabolism, while antioxidants from real veggies improve overall wellbeing. , convenient easy-open lid makes it easy to give as a complete meal or a delicious, nutritious food topper , contains no grain, meat by-products, wheat, corn, soy, artificial flavors, colors or preservatives "
1082,22.55,9.6,evanger's classic recipes lamb & rice dinner ,Evanger's,Evanger's,4.6,30,pate,47325," features hearty cuts of real meat in gravy for an irresistible taste of chicken. , balanced recipe provides complete nutrition and is highly digestible for easy nutrient absorption. , optimal levels of oil and minerals nourish the skin and coat for a luxurious shine. , soft texture adds flavor and variety to dog’s diets. serve it alone or mix it with kibble. , proudly made in the usa with the flavors dogs crave and the nutrition they need. "
1083,31.74,9.375,avoderm natural grain-free beef & potato stew recipe adult & puppy ,AvoDerm,AvoDerm,4.4,18,stew,65251," unique, 10 oz easy-open can is perfect for picky dogs or dogs who need a little less than standard. this delicious recipe features fresh, high-quality chicken breast and wild caught salmon in a savory au jus , all of weruva's dogs in the kitchen formulas focus on high quality protein and moderate fat for a nutritious meal your pup is sure to love , recipe contains no grains, starch, msg, gluten or carrageenan so it's ideal for any pups with sensitive tummies or allergies , contains added vitamins and minerals to make this delicious food a complete and balanced diet , suitable for all life stages, can be served as a standalone diet or as a yummy topper for dry food "
1084,33.99,4.5,"wellness petite entrees casserole with roasted lamb,peas & white sweet potatoes grain-free wet dog food",Wellness,Wellness,4.9,15,minced,76687," a delicious recipe that provides complete and balanced nutrition for adult dogs and puppies , gluten-free, with no rendered animal fats or by-products, no added sugar, no carrageenan, and no corn, wheat, or soy , super palatable: your pup will go crazy for the taste and texture of this smooth pate with lamb as the first ingredient , fortified with vitamins, minerals, rich fruits and vegetables, this recipe provides essential moisture to prevent dehydration and help maintain proper urinary tract health , convenient, easy to open pull-tab can makes meal time quick and easy "
1085,34.99,0.825,holistic select beef pate recipe grain-free ,Holistic Select,Holistic Select,4.6,16,pate,76638," wheat-free, gluten-free formula made with real chicken and rice, and never any artificial flavors or colors, soy or corn. , enhanced with health-promoting vitamins and minerals for a naturally balanced diet. , perfect as a complete meal on its own or as a delicious kibble topper for picky pups. , meaty texture will have your pal running to the food bowl and looking forward to mealtime. , proudly made in the usa by a dog-loving small business and available in different sizes to match your dog’s appetite. "
1086,24.99,9.9,eagle pack beef formula ,Eagle Pack,Eagle Pack,4.5,14,pate,47190," easy open cans featuring a natural, grain-free and gluten-free recipe for dogs and cats made with high-quality chicken for a complete and balanced meal your pet is sure to love , excellent for pets with food sensitivities or allergies , great for protein rotation diets and dry food toppers , recipes contains no corn, wheat, soy, artificial colors or flavors , endorsed by the crc kosher for passover and made in the usa! "
1087,29.69,0.825,hill's ideal balance slow-cooked chicken & zucchini stew ,Hill's Ideal Balance,Hill's,4.5,4,stew,94022," holistic wet dog food ideal for dogs of all life stages and sizes , nutritionally complete and balanced meal , formulated with sweet potatoes, high in fiber to support proper digestion and your dog's overall health , no fillers, by-products, artificial coloring, flavoring or preservatives , highly palatable option for selective eaters "
1088,16.8,5.25,cesar savory delights angus beef dog food trays,Cesar,Cesar,5,6,pate,86061," formulated to mirror your dog’s ancestral diet with 95% chicken, turkey and liver, plus 5% vegetables, fruits, and wholesome ingredients, and 0% grain and gluten.  ,  natural ingredients with added vitamins and minerals provide complete and balanced nutrition for all life stages and breeds.  ,  includes healthy omega fatty acids to promote a soft and shiny coat.  ,  delicious texture comes in a variety of proteins that can be rotated to bring your dog great-tasting variety at the bowl.  ,  made in usa facilities with no grain, gluten, corn, wheat, soy or fillers or artificial colors, flavors or preservatives.  "
1089,33.92,4.125,natural balance delectable delights woof'erole grain-free wet dog food,Natural Balance,Natural Balance,5,4,stew,95648," made with 95% meat protein and liver to mirror your dog’s ancestral diet. , contains 5% vegetables for wholesome ingredients that are a natural source of vitamins and minerals. , includes healthy omega-3 and 6 fatty acids to promote a soft and shiny coat. , grain-free and gluten free for complete and balanced nutrition even cadog with food sensitivities can enjoy. , free from artificial colors, flavors, preservatives, corn, soy and potato. "
1090,16.8,5.25,cesar sunrise breakfast chicken & cheddar cheese souffle dog food trays,Cesar,Cesar,4.6,8,pate,47092," premium 95% meat pet foods designed to mimic the archetypal, natural eating patterns of our carnivorous companion animals , one of the few natural canned pet diets on the market that is truly genetically appropriate , devoid of all the modern conventional pet food filler ingredients and additives, including starch ingredients , use as a supplement to wysong dry diets , suitable for dogs, cats &amp; ferrets "
1091,17.44,5,purina pro plan savory meals braised beef entree with wild rice wet dog food,Purina Pro Plan,Purina,5,2,chunks in gravy,83073," low grain, zero carb gourmet dog food made with free-range, hormone &amp; antibiotic-free shredded chicken breast, brown rice, white sweet potato, chopped whole scrambled egg, crab meat and other nutritious whole food ingredients , crab consommé is great for adding extra moisture to your dog's diet and helps mimic a biologically appropriate diet , starch and flour free, zero glycemic index , high in protein and suitable for all life stages , sunflower oil, vitamins and minerals are added to create a tasty, balanced meal your pup is sure to love "
1092,39.48,9.75,petkind tripett green bison tripe grain-free ,PetKind,PetKind,4.8,37,pate,71101," formulated to mirror your dog’s ancestral diet with 95% rabbit and pork liver, plus 5% vegetables, fruits, and wholesome ingredients, and 0% grain and gluten.  ,  natural ingredients with added vitamins and minerals provide complete and balanced nutrition for all life stages and breeds.  ,  includes healthy omega fatty acids to promote a soft and shiny coat.  ,  delicious loaf texture comes in a variety of proteins that can be rotated to bring your dog great-tasting variety at the bowl.  ,  made in usa facilities with no grain, gluten, corn, wheat, soy or fillers or artificial colors, flavors or preservatives.  "
1093,17.21,2.1,tiki dog lomi lomi luau wild salmon & chicken on brown rice ,Tiki Dog,Tiki Dog,4.9,20,shredded,49134," complete and balanced nutrition for dogs of all breeds and sizes, even with sensitive stomachs , a natural formula made with 90% chicken that does not contain any fillers, corn, wheat, soy or grains , made with whole fruits and vegetables like pumpkin, apples and sweet potatoes that are not genetically modified and provide pure nutrients , antioxidant rich blueberries and cranberries protect your pup from free radicals and environmental stress , added green lipped mussels aid in joint support and are a natural source of omega fatty acids "
1094,18.97,4.125,halo holistic lamb recipe adult ,Halo,Halo,4.9,23,stew,47564," sustainably-raised, cage-free turkey and duck are the first ingredients in this savory canned food that also includes turkey liver and dried egg whites. , wholesome, non-gmo peas and carrots provide essential antioxidants, fiber and vitamins in this recipe that’s specially formulated for small dogs. , complete and balanced nutrition is fortified with essential minerals and trace nutrients, including healthy fats for energy. , made in the usa with no grains, meat-meals, hormones or antibiotics, as well as no artificial colors, flavors or preservatives; packed in bpa-free cans for safety. , smooth, delicious texture provides additional hydration and can be used as a delicious topper over dry kibble to entice a picky eater. "
1095,26.99,0.825,dave's pet food grain-free poached salmon entree ,Dave's Pet Food,Dave's Pet Food,4.9,24,pate,136567," this premium dog food provides ideal levels of high-quality lean protein for building muscle and maintaining ideal body composition while they age. , made without the use or artificial colors and preservatives for a natural, wholesome diet. , available in convenient peel and serve trays that are perfectly sized for small dogs and toy breeds. , contains gentle, high-quality fibers which are designed to aid in proper digestion. , this nutritious formula is ranked veterinarians’ #1 choice to feed their own pets. "
1096,19.99,0.825,blue buffalo wilderness trail tubs chicken stew grain-free dog food trays,Blue Buffalo,Blue Buffalo,5,2,stew,114249," tender chunks of meat in gravy, every dog will love! , made with high-quality protein sources , contains 25% more protein than the leading canned competitor’s adult dog food , fortified with 23 vitamins and minerals for overall well-being , 100% complete and balanced for adult dogs "
